date,aet,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,NDVI,EVI,water
1997-11-01,883.977624902161,672.796397985722,460.833704190394,1556.86125550771,85.2500801774956,4,428.125494014817,2097.61285125054,0,231.344268535872,361.655080130404,2011.31038133755,242.642261149133,182.430179652116,0,0,0
1997-12-01,1333.09468726811,146.947567635356,324.03330897854,1479.82773065714,138.171065317272,7,406.677919191988,2110.77884964748,0,203.583819066034,324.337857806015,2352.85781667384,129.771252241128,269.083519422781,0,0,0
1998-01-01,1107.34190509661,0,338.289026612979,1107.34190509661,235.560390136011,12,1538.1133615611,1624.81237053255,0,230.008927336634,316.065251345915,2680.87504603699,106.798152472565,159.697325120117,0,0,0
1998-02-01,1088.69991954987,145.721379112411,222.387374287386,1234.44706277736,104.914412320022,5,1446.20305849264,2167.75074786891,0,219.665486351485,325.765927067475,2663.22796779417,113.240849727793,172.230442019649,0,0,1.03155638841888
1998-03-01,865.387049364055,466.272859756546,149.860926618879,1331.72530545519,62.3547706725341,3,1174.19673797796,2055.01073089656,0,213.998465598525,342.222506802074,2663.2865501569,132.669324461844,163.109941315525,0,0,0.268987453929045
1998-04-01,365.77573920677,1020.10520923228,-228.05944907279,1385.88094843905,0,0,808.627352596089,2280.14007838806,0,189.111349812307,333.272679574044,2108.6575816187,156.783952257337,200.736961305126,0,0,1.11056087165464
1998-05-01,183.015010664722,1089.17088810889,-288.3160024368,1272.32034069611,0,0,625.756484463409,2302.95485746745,0,144.981862289016,327.562212532076,1703.7772812914,161.937086813267,162.100037473994,0,0,1.10320959430793
1998-06-01,112.506563153843,949.306224004272,-309.235044232697,1062.05261180361,0,0,513.000694954244,2033.31672391034,0,116.056443717876,299.454703308566,1425.60647571452,138.788082079945,178.650196862395,0,0,0
1998-07-01,77.0802843165875,1124.09162813107,-318.772290706993,1201.35712791569,0,0,435.942818203042,2050.42085725233,0,129.676442290295,287.028467348303,1320.31734203298,140.653306063897,229.552221201656,0,0,1.10964732159564
1998-08-01,56.3024324885655,1271.80741638119,-309.050010186382,1327.91080966135,0,0,379.619070149235,2137.01762690473,0,153.75076100464,300.613395267866,1340.6326306794,167.818361662715,203.951895237382,0,0,1.10017549777449
1998-09-01,43.092239314087,1786.64225222675,-291.74355643083,1829.71520507346,0,0,336.426537834111,2549.85250042256,0,184.595485325411,333.703264698752,1363.96299120798,228.498407355213,295.041264519313,0,0,1.09428451260023
1998-10-01,44.5598029938548,2253.04908077182,-313.464613841882,2297.27961573293,1,0,302.530324690355,2769.24452574824,0,225.907081097987,373.831590825612,1605.31871781437,299.755050686551,323.4537235817,0,0,1.05998152576739
1998-11-01,669.262400496875,1213.87020862011,-280.69198557152,1883.20052255403,67.5321052008054,3.0187151872287,274.68111588238,2238.23500036432,0,234.79274352768,366.538832675141,2125.32927745081,242.576855148634,309.596582282433,0,0,0
1998-12-01,1285.39949633166,0,-151.696132495356,1285.39949633166,312.106790971938,15.9087347123697,1955.61131610553,2063.57414993266,0,204.63165937923,299.521601329235,2333.95282762606,100.2270309443,189.833223868951,0,0,0
1999-01-01,1039.38805015765,0,208.026179997114,1039.38805015765,223.632664138328,14.156961265471,3007.33661313403,1504.96899795231,0,219.008927336634,301.065251345915,2429.23770087126,103.706887184934,161.265043008348,0,0,0.97768816318195
1999-02-01,1073.75499938287,0,248.153800264597,1073.75499938287,173.776340228184,52.0152458685662,3152.25608469122,1821.33528493867,0,223.563803937644,313.58505927682,2661.63212829985,100.122267831004,182.719296232425,0,0,0
1999-03-01,1182.83757947733,60.0007931004228,278.386746746676,1242.80278244412,113.643097126547,6,3049.33646591476,1977.11478294576,0,210.114713053788,308.979288925987,2379.55973681953,111.226605396354,181.729911633742,0,0,0
1999-04-01,807.445459970981,484.601435809177,276.154776273806,1291.8132959816,2,0,2259.39361499633,2128.99124491485,0,183.088942246922,318.250272008659,1955.22764485359,146.978898819717,197.623090920536,0,0,0
1999-05-01,642.013751369955,614.239681887418,301.498490382913,1256.4965361339,0,0,1617.25805331518,2154.85757948724,0,148.72060013909,313.300950382149,1618.22602717657,152.996076135657,195.263038694873,0,0,0
1999-06-01,400.27004771986,599.971176004349,308.418800395954,1000.12590047878,0,0,1217.2045589395,1870.57778332397,0,126.3552115868,288.454703308567,1435.00080697968,129.26309272484,179.147099061712,0,0,0
1999-07-01,337.573284957511,742.839786279261,302.195258349983,1080.56972517583,0,0,879.530225304957,1787.61665020157,0,124.871920725647,272.536725258612,1286.41582998703,125.751514945729,223.059304579807,0,0,1.11476949714348
1999-08-01,215.727198734608,1085.06158920471,283.918736204389,1300.82814827409,0,0,663.90780405859,2121.39092539452,0,139.983366205693,300.436604756917,1302.52443790246,163.760085882862,198.641919372419,0,0,0
1999-09-01,127.143842393101,1687.43817484791,265.062359751342,1814.48426786173,0,0,537.534193781198,2584.12370631689,0,167.930978452948,325.888009263412,1257.21898865816,217.41776267362,300.630839759511,0,0,0.936054469988543
1999-10-01,188.638665925778,1980.63484615586,237.977852175003,2169.31354283411,11.1847420862209,0.761427957483868,452.918208792607,2686.37513352588,0,219.555722987866,356.520789144833,1542.94737481281,271.946925471857,315.060722246813,0,0,0
1999-11-01,467.629676132484,1288.10289883161,177.499272578205,1755.48356547217,42.9417480131594,2,392.291176410813,2302.9034829005,0,229.344268535872,363.538832675141,2056.99776816584,239.755187992062,238.975681310439,0,0,1.08015868904823
1999-12-01,1345.39969609383,398.397069940055,-86.2931296684492,1743.83743275375,136.752195772873,7,346.373343101686,2623.91647215052,0,215.582519124873,333.521601329235,2589.34758319995,128.484250264821,317.378925289444,0,0,1.06473689336967
2000-01-01,1251.40769946847,0,-183.428777847118,1251.40769946847,177.285057145363,9,777.602342669941,1893.76118680538,0,222.009961836998,315.538668850335,2592.9016862802,108.119626806596,188.733248603771,0,0,0.960247684586804
2000-02-01,990.454507759741,0,-160.722624527919,990.454507759741,170.709473683688,8.6459763289265,1408.52282220819,1630.76010818881,0,225.665486351485,308.765927067475,2620.92729276657,99.7181717647324,174.501262516735,0,0,0
2000-03-01,1191.62941738347,0,122.582890147164,1191.62941738347,187.494166746389,9.29896292205953,1996.88829849722,1909.32923705226,0,219.549446341551,311.804009271343,2470.33973695832,113.523086905466,146.761218033715,0,0,0
2000-04-01,732.150405051254,390.297614899183,166.381355150865,1122.83651077451,40.674560907386,2,1651.66481172043,1793.07329189713,0,192.921049083498,317.373933465813,2082.11629132362,139.68740169892,165.661270279205,4591.9673257812,2781.89454549329,0
2000-05-01,502.149811713001,531.621694072415,201.728091468271,1033.71564995323,14.3536801594528,1,1285.85961056786,1879.58777391086,0,161.08758034479,289.669230529012,1655.64775807859,127.272098627985,144.691917166609,3983.91129980038,2135.40800108158,0
2000-06-01,300.061060553712,595.694143300357,211.36962519561,895.94780878745,0,0,985.850020992374,1591.00175399115,0,142.103249530707,271.006859079437,1463.73120884862,114.931687286451,178.652942229077,3425.35198039636,1757.30237308391,1.02014073032949
2000-07-01,261.595544807943,818.169093223499,215.53225365929,1079.85590331907,0,0,724.046195373348,1888.47982476446,0,121.871920725647,278.359498790273,1306.63280565718,128.458965231964,201.260551085828,3045.65121147923,1670.59566602194,0
2000-08-01,149.015834993474,1132.35659182938,206.455151658149,1281.37289004307,0,0,575.213805003371,2161.10391152171,0,139.06979779409,293.612360767502,1270.03183505097,157.995128628496,191.937560442926,2718.68250184091,1583.57181683715,0
2000-09-01,96.1725424668097,1770.1574681062,194.007705714139,1866.28240372875,0,0,479.113672853014,2509.82907099686,0,187.301635670484,351.257366539786,1452.4101937693,247.940482026609,290.722105047142,2425.28611276616,1534.31838022877,1.11175621943938
2000-10-01,154.444296591799,2023.8599530881,167.301728364096,2178.35439221492,9.20345727344963,0,411.62357322473,2685.38442891069,0,218.907081097987,377.498381579448,1613.54926541551,299.75375074539,287.895533060142,2490.53131819904,1608.95248181318,0
2000-11-01,928.054286484722,446.0498798205,244.308995890252,1374.40265187996,92.3131799906708,4.83210683657521,361.352846164788,1918.835324098,0,217.344268535871,352.080719530444,1952.07653914768,222.073145173562,149.125204037475,2594.04665930556,1730.81572903882,1.13169991441974
2000-12-01,1207.64132826476,0,216.442080123961,1207.64132826476,199.459812362353,10,1048.75699229552,1746.21201730545,0,213.582519124872,314.424289394412,2470.3428307935,112.130422886102,200.855298084315,4106.76045655137,2665.81370848856,0
2001-01-01,1181.19542143125,0,224.570459289411,1181.19542143125,201.261588312475,10,1779.54908523301,1846.08171759775,0,213.009961836998,320.537634349972,2525.89887226076,114.256265617262,127.003224944594,4869.48257567571,3534.13746681364,1.07572080859342
2001-02-01,901.486096206052,0,356.295183798544,901.486096206052,265.515166558523,38.2258747525897,3150.69691865614,1455.23480927669,0,227.618680538653,300.195115591907,2561.60839105203,96.0994292651079,161.769372840969,3729.92704865578,2718.66137188731,0
2001-03-01,1142.67740912928,0,470.432985492705,1142.67740912928,185.484962568138,71.0947507161446,3152.25608469122,1831.94600646673,0,218.998465598525,307.805043771707,2455.7828089535,109.205497772131,140.81137320877,5075.33947144769,3168.0812854789,0
2001-04-01,923.055231761289,345.87292647612,509.405841382888,1268.87200524041,34.6375516196845,2,2557.87751827972,2066.84057070515,0,198.233371534337,325.718477604082,2177.62061446446,145.169913091064,188.466916807235,5277.95005861786,2937.05794049947,0.759690979176461
2001-05-01,668.535887794132,520.223252068628,542.997356497151,1188.83686643049,1.84842512561967,0,1907.82462988233,1972.91671404615,0,163.743007704474,321.323357947534,1813.83716632158,152.860361286983,177.523564996314,4610.05583573968,2372.80434971932,1.08521915163766
2001-06-01,452.173984422515,545.639539823305,552.312989398725,997.600128432695,0,0,1455.89965495174,1868.85870841613,0,122.3552115868,284.027180047178,1425.00080697968,123.259197610388,188.184913346343,4067.87365833596,2133.73565326704,0
2001-07-01,402.999440616357,692.303077378345,552.395819567669,1095.26444595243,0,0,1052.73632360281,1963.69131911932,0,116.208772037658,278.536725258612,1282.18788796861,128.675713629282,200.636781568742,3482.22956650142,1918.61654515905,1.13757974664972
2001-08-01,300.600019629234,1099.64488978134,527.413109404732,1400.3266951654,0,0,752.250535218861,2259.83940955656,0,149.371927417432,324.47959873084,1422.04086549066,188.224572828676,194.033153580427,3038.07492534334,1773.24114179863,1.13337706939783
2001-09-01,161.550484559574,1731.85437932704,494.167226711225,1893.54362919779,0,0,592.090789923064,2597.11308571085,0,192.301635670484,349.257366539786,1463.12525211919,247.489115192383,291.836984652018,2686.71839192701,1741.88489728838,1.12930079218124
2001-10-01,201.600535392354,1939.50464930338,447.481478626686,2141.04166701777,10.371435447326,0.740841548944952,490.622851007657,2729.57951847898,0,223.322420849816,381.731089883557,1672.56722542243,305.112899332258,262.464383594915,2623.7566298337,1741.92363546869,1.12634774037631
2001-11-01,988.077760274489,643.041536651895,486.293575787435,1631.40507083626,96.7518854723331,4.97941359146108,419.76573201434,2189.45097672795,0,237.901582681462,353.880141955061,2091.39187042325,227.831913518347,212.677924148866,3644.08019212413,2554.94323895754,1.12568029862132
2001-12-01,1223.87339787518,0,449.536343826877,1223.87339787518,216.465393558735,11,1252.14011630817,1827.1424061378,0,214.582519124873,320.424289394412,2509.96475263445,117.130422886102,167.949137974193,5303.82321598337,3982.92359630929,1.06580807170798
2002-01-01,1077.64304681424,281.094809455144,286.854355286187,1358.486588424,99.0370273803047,5,1114.52438511172,2068.23965784656,0,216.126209292262,329.537634349971,2651.29027475476,116.575636004578,192.004524885756,5530.88726814049,3888.83859044034,0.900127118780591
2002-02-01,958.492240751578,311.814762473858,133.325116895566,1270.36820257172,86.9564865452989,4.01928646737705,982.113485978726,2242.5997455139,0,204.563803937644,328.474507521813,2611.1366328624,110.341960861485,193.170944369457,5157.26389501239,3295.90813219119,1.09845645729451
2002-03-01,645.499320164229,898.182977685621,-321.387077618259,1543.56862499683,40.1827124926699,2,719.221512204574,2468.1935804469,0,201.998465598525,336.827451337092,2537.1068992797,127.961913582786,219.838439247764,3819.72913337799,2382.39330168692,1.12797136122181
2002-04-01,793.607247748212,515.273275638581,-286.333196358281,1308.64635230809,69.9070203762366,3.41817905134284,589.465710055371,2113.44908766188,0,193.943456648882,331.272679574045,2184.90815748396,149.534942765412,196.131473496318,3879.40909047375,2111.50057214845,1.12632320389887
2002-05-01,100.562234094495,1117.01323461546,-345.986030527425,1217.6997869534,0,0,488.837891760627,2124.88986164858,0,149.001148756393,319.669230529012,1724.52914842329,151.173497409288,173.710632353837,3808.40311919441,2079.94398447305,1.11818750280373
2002-06-01,70.1668346222039,891.808990933372,-364.136348337635,961.901434470818,0,0,418.537559005431,1799.95095615691,0,127.701956330899,280.632400184593,1425.33367841463,122.047934741714,178.106196890154,3345.77675592271,1778.1171648997,0
2002-07-01,52.1040584931388,1113.26305554826,-373.166176596696,1165.24976169811,0,0,366.478874035328,1991.35743276367,0,127.676442290295,308.293406510065,1455.05740436076,152.070098676563,191.80078184831,2951.84252008978,1646.26685861377,1.12658765260016
2002-08-01,40.1729982517091,1381.18203340043,-366.334614520974,1421.25083833193,0,0,326.190622678011,2124.85604731636,0,158.06979779409,311.612360767502,1418.95957567144,175.995128628496,239.278190630608,2566.69949514933,1516.41166657414,0
2002-09-01,32.9960508555818,1814.68189436001,-347.919954604914,1847.72967370361,0,0,294.241610360666,2428.1588129071,0,194.192796516702,342.148527386004,1459.76211027169,238.078726617788,305.718941319985,2320.64377530844,1471.68642918891,1.10849063735111
2002-10-01,262.466222100833,1856.04517970911,-273.452457099462,2118.46952338134,24.822033717673,1,267.892114797319,2533.19741136979,0,234.322420849816,375.26637938256,1709.1444518412,298.595410724402,286.049791092391,2359.72867630925,1552.87216267901,1.12949088792059
2002-11-01,629.360608635176,1227.35517986278,-251.228155164149,1856.70374799432,63.8995315254938,3,246.144756441338,2418.98496752501,0,229.29746272304,363.103127095828,2086.24181136205,236.245208805992,270.117562514901,3107.41866378882,2093.05978796428,1.13829130449546
2002-12-01,1483.24186266573,0,-264.716617287903,1483.24186266573,192.879921869694,10,594.257004687718,2208.88111771642,0,211.582519124872,325.424289394412,2509.50718400276,121.524806694164,252.329804614753,4175.15593244954,2996.50337501907,1.11273346520244
2003-01-01,1361.83941054793,0,-271.23921718014,1361.83941054793,185.216127548392,9.01871518722869,991.851573734294,2141.09446296939,0,221.97203726184,326.538668850335,2624.69170550793,119.706887184934,156.672673328379,4554.70821263015,2966.43441124102,1.13407970488814
2003-02-01,1067.16716945928,0,-174.897093485225,1067.16716945928,225.755228638459,11,2070.57436853096,1804.97706997971,0,226.665486351484,323.195115591907,2725.45488150831,109.032037043738,151.573725623934,5499.39755531387,3888.06970074293,0.59898052175456
2003-03-01,1190.74372942586,0,190.799558490908,1190.74372942586,185.056655376551,9.02058640853891,2637.48986492012,1833.2418579567,0,213.649947283606,319.609292708085,2478.01943319095,118.532685651177,163.350053459925,5182.67179179147,3248.59327853827,1.11688012988967
2003-04-01,780.104918263563,464.826404692377,214.332115015423,1245.14820196698,18.0818722523407,1,2028.53290747145,2097.72225796681,0,183.010848870253,326.683921970814,2069.64439905045,147.054589845637,165.960988629418,5230.62360260119,2962.87531501003,1.14100890525425
2003-05-01,570.309751566248,599.182841371487,251.087277479566,1169.53705241254,2.92908244725015,0,1486.79638633706,2140.66426051564,0,146.981862289016,311.44688928665,1665.32010499658,145.114119219847,154.711932294999,4488.80696172406,2503.0717784874,0
2003-06-01,353.888421675632,587.383315843814,268.337057022432,941.435160074926,0,0,1132.69971656573,1793.2602115397,0,136.3552115868,274.027180047178,1437.4894383808,117.931687286451,172.606136416247,3891.55658112358,2100.23290816477,0
2003-07-01,327.691948890625,802.16564645863,278.853464783118,1129.47544214109,0,0,805.244082851233,1921.70462139616,0,110.871920725647,279.028467348302,1259.94789553281,129.000524437654,228.18616000107,3536.86089428516,1897.33044565866,0
2003-08-01,181.633244093012,1225.3184147013,265.21048761301,1407.05671436339,0,0,623.394539206174,2302.44229599598,0,142.75076100464,317.412206509469,1378.94478732268,179.235426903651,203.368003057402,2951.38596226359,1717.06196986114,1.1465308518941
2003-09-01,112.097210814519,1768.45158543252,250.103691188505,1880.38666718878,0,0,511.326695413251,2573.83145773344,0,185.479127579621,348.257366539786,1432.51794736688,244.145871738807,293.193313023352,2587.42302524814,1612.83682120416,0
2003-10-01,236.989699608257,1864.60911004714,249.71852023323,2101.67920153623,16.9432643220304,1,434.777884047725,2575.65097484433,0,233.062250700035,377.352810970957,1709.18718037433,301.179101902994,271.524875842606,2667.47892037939,1648.32841544248,1.08667324772994
2003-11-01,654.555452838032,1198.22367265969,222.093154849387,1852.83552237311,62.8658044343234,3,378.817061473708,2318.12629008936,0,238.29746272304,373.53753273398,2176.18025512057,252.428371135308,266.090496475907,2662.84163668556,1760.43312641642,1.1357095218138
2003-12-01,1301.46624886797,94.4348596881427,114.702282989136,1396.11959062139,135.784851187097,7,366.628242851314,2079.88215221678,0,212.506828098953,329.337857806016,2531.8391359369,125.812374993742,204.495610684847,4748.88233073723,3099.34025582978,1.13420610492343
2004-01-01,1300.82047527534,0,98.1170816977699,1300.82047527534,214.928874258388,11,1107.35083813365,1949.8849429389,0,223.126209292261,321.538668850336,2624.43147785836,113.981895995784,195.738781222752,5035.13234548396,3670.45450992268,0
2004-02-01,1227.57651808095,0,66.9429450991101,1227.57651808095,164.669984222258,8,1443.20927293014,2135.39081783028,0,215.665486351485,322.765927067476,2633.50986716063,109.031002543374,195.895414342923,5766.4611246342,3750.61960034122,1.12607560853562
2004-03-01,1292.31609636963,0,132.660608783884,1292.31609636963,155.013737242855,8,1624.62097656437,2062.31463483425,0,218.725638309526,320.827451337092,2584.19527421198,113.681111421191,174.060382700695,5460.21557314614,3267.70582151446,0
